timestamp,sweep_index,smu_voltage_V,Vdc_pv_median_V,Vdc_pv_mean_V,Idc_pv_median_A,frequency_points_recorded,C_final_median_F,C_final_mean_F,C_final_std_F,filter_used_points,filter_candidate_points,filter_outlier_points,filter_frequency_min_Hz,filter_frequency_max_Hz
2026-05-18T16:50:19,1,10.4,0.0760389231,0.07611387990666667,1.598,15,1.912525938454428e-06,1.8090278087962593e-06,7.799475106656509e-07,8,14,6,43.86533310618707,10000.0
2026-05-18T16:50:37,2,10.5,0.176334997,0.17471373799999998,1.599,15,2.3761497642855934e-06,2.356569823172651e-06,3.833902989635271e-07,7,13,6,129.92632226094094,10000.0
2026-05-18T16:50:55,3,10.6,0.276192381,0.2747444367333333,1.598,15,2.849856414691092e-06,2.285731917630166e-06,1.0911066609557749e-06,11,14,3,43.86533310618707,10000.0
2026-05-18T16:51:13,4,10.7,0.375787087,0.37580819253333336,1.597,15,5.318730132105468e-06,5.64750699857714e-06,7.391720145470877e-07,7,12,5,43.86533310618707,1139.8522810475968
2026-05-18T16:51:30,5,10.8,0.468104726,0.4692334742666667,1.589,15,5.7279772756034724e-05,6.597644439762465e-05,4.1798452354336845e-05,11,13,2,25.487871847306213,10000.0
2026-05-18T16:51:48,6,10.9,0.530939675,0.530457994,1.552,15,0.000562724699678465,0.0005728845815664923,4.036962857723784e-05,8,12,4,8.60513842995157,1139.8522810475968
2026-05-18T16:52:06,7,11.0,0.562226119,0.5622495622,1.49,15,0.0015479076730288324,0.00160247348844285,0.00011867231674971944,7,14,7,43.86533310618707,1139.8522810475968
2026-05-18T16:52:24,8,11.1,0.579925669,0.5799934181333334,1.408,15,0.0026885762112139546,0.0027404337160128467,0.00043967146944686657,9,13,4,8.60513842995157,1961.717333622126
2026-05-18T16:52:41,9,11.2,0.592246723,0.5922000084666666,1.33,15,0.0036801689249951067,0.0037331861311869843,0.00037100375528906183,7,13,6,43.86533310618707,1139.8522810475968
2026-05-18T16:52:59,10,11.3,0.601574549,0.6014600326,1.245,15,0.004531572012978722,0.004589992232545893,0.00031760066847023497,6,13,7,75.49345273093543,1139.8522810475968
2026-05-18T16:53:17,11,11.4,0.609011028,0.6089990767333333,1.158,15,0.005247775586387994,0.005426929229561201,0.0007648582605317634,7,12,5,43.86533310618707,1139.8522810475968
2026-05-18T16:53:35,12,11.5,0.615453123,0.6154363852666667,1.067,15,0.005976716574831081,0.0059572623919201964,0.0008979888138540847,7,11,4,43.86533310618707,1139.8522810475968
2026-05-18T16:53:52,13,11.6,0.621020313,0.6209378957333332,0.976,15,0.006354619551759215,0.0060497888610006245,0.0016503385442001104,8,11,3,43.86533310618707,1961.717333622126
2026-05-18T16:54:10,14,11.7,0.625842545,0.6258107672666667,0.889,15,0.00706972231527264,0.006837249779443374,0.001023948085797479,7,12,5,43.86533310618707,1139.8522810475968
2026-05-18T16:54:28,15,11.8,0.63023773,0.6301930707333334,0.805,15,0.007112601010072505,0.006202969719327736,0.003789288772515015,11,13,2,25.487871847306213,5810.481772840162
2026-05-18T16:54:46,16,11.9,0.63424865,0.6342590946666667,0.71,15,0.007368896908351501,0.007095419120106466,0.001116393209068603,7,11,4,43.86533310618707,1139.8522810475968
2026-05-18T16:55:03,17,12.0,0.637872864,0.6378847516666667,0.624,15,0.007606347057452956,0.007328115230803661,0.003963102140893341,10,12,2,25.487871847306213,3376.1698432507756
2026-05-18T16:55:21,18,12.1,0.641190176,0.6411475368,0.531,15,0.007937884028756406,0.007639138636233958,0.005143975402578206,10,12,2,25.487871847306213,3376.1698432507756
2026-05-18T16:55:39,19,12.2,0.644338098,0.6442971708,0.435,15,0.008294875979560365,0.008476870176101933,0.0033022199808004442,7,10,3,43.86533310618707,1139.8522810475968
