timestamp,sweep_index,smu_voltage_V,Vdc_pv_median_V,Vdc_pv_mean_V,Idc_pv_median_A,frequency_points_recorded,C_final_median_F,C_final_mean_F,C_final_std_F,filter_used_points,filter_candidate_points,filter_outlier_points,filter_frequency_min_Hz,filter_frequency_max_Hz
2026-05-18T16:31:57,1,10.4,0.07215285395000001,0.0713878933,1.5945,8,3.2111291828433965e-06,8.29378515580385e-05,0.00022351483219104358,8,8,0,5.000000000000001,10000.0
2026-05-18T16:32:19,2,10.5,0.17196375149999998,0.172639061625,1.5935000000000001,8,4.588979646005742e-06,0.015887772549106113,0.038757034246498415,7,7,0,5.000000000000001,10000.0
2026-05-18T16:32:41,3,10.6,0.27189490800000005,0.27069734325,1.5945,8,4.038840654445915e-06,3.969499854811508e-06,2.6278425736565746e-07,7,8,1,14.809681479725866,10000.0
2026-05-18T16:33:03,4,10.7,0.36973066450000003,0.369290978,1.5925,8,8.715957319050545e-06,9.112549899756066e-06,1.592523951929377e-06,6,7,1,43.86533310618707,10000.0
2026-05-18T16:33:25,5,10.8,0.46253575700000005,0.462424386875,1.5835,8,0.00010714243951088983,0.00010906028702118928,7.045005305689312e-06,6,8,2,14.809681479725866,3376.1698432507756
2026-05-18T16:33:47,6,10.9,0.5204530175,0.5203297490000001,1.544,8,0.0007419789975546769,0.0006977911410295555,6.627906554971623e-05,7,8,1,5.000000000000001,3376.1698432507756
2026-05-18T16:34:09,7,11.0,0.550054955,0.5501369632499999,1.48,8,0.0017842791665295874,0.0017095454897209598,0.00016420770548639606,6,8,2,14.809681479725866,3376.1698432507756
2026-05-18T16:34:31,8,11.1,0.568428971,0.56832707225,1.4024999999999999,8,0.0029198124711813348,0.0025543728680043937,0.000590225291359023,7,7,0,5.000000000000001,3376.1698432507756
2026-05-18T16:34:53,9,11.2,0.581207457,0.58109991525,1.3165,8,0.003935403276621101,0.005121683625335345,0.004201903080015007,7,7,0,5.000000000000001,3376.1698432507756
2026-05-18T16:35:15,10,11.3,0.5912319345,0.591093348375,1.2325,8,0.0047686176598940935,0.004818270452228421,0.001968576769811908,7,7,0,5.000000000000001,3376.1698432507756
2026-05-18T16:35:37,11,11.4,0.5993867344999999,0.599311148375,1.1444999999999999,8,0.0054934626172728415,0.004194332778840816,0.0023008349807492933,7,7,0,5.000000000000001,3376.1698432507756
2026-05-18T16:35:59,12,11.5,0.606460155,0.606411231625,1.0535,8,0.0061479068652979165,0.005828354855899582,0.0026707362239552558,7,7,0,5.000000000000001,3376.1698432507756
2026-05-18T16:36:21,13,11.6,0.6124162040000001,0.612401311625,0.975,8,0.006584392715862613,0.006196014847483308,0.0032954003672757584,7,7,0,5.000000000000001,3376.1698432507756
2026-05-18T16:36:43,14,11.7,0.6179585665,0.617927195375,0.8765000000000001,8,0.0071210625018825495,0.012283910535832476,0.01633135930637747,7,7,0,5.000000000000001,3376.1698432507756
2026-05-18T16:37:04,15,11.8,0.6227762555,0.622780666875,0.79,8,0.006949713675470459,0.006122279805782231,0.0031406492670526358,6,6,0,14.809681479725866,3376.1698432507756
2026-05-18T16:37:26,16,11.9,0.627264072,0.627241620125,0.6995,8,0.007547208370860681,0.005957074720085891,0.003303482399087316,7,7,0,5.000000000000001,3376.1698432507756
2026-05-18T16:37:48,17,12.0,0.6313383324999999,0.6313108685,0.6105,8,0.008403115076872993,0.012552834471877607,0.010842818644225387,6,6,0,5.000000000000001,1139.8522810475968
2026-05-18T16:38:10,18,12.1,0.6351325545,0.635074425,0.5275000000000001,8,0.008013525464642238,0.00790286356920362,0.0015340243024293057,6,6,0,5.000000000000001,1139.8522810475968
2026-05-18T16:38:32,19,12.2,0.6386378404999999,0.63856578625,0.43,8,0.008199002441376797,0.012955923492651983,0.011698465022694718,6,6,0,5.000000000000001,1139.8522810475968
