timestamp,sweep_index,smu_voltage_V,Vdc_pv_median_V,Vdc_pv_mean_V,Idc_pv_median_A,frequency_points_recorded,C_final_median_F,C_final_mean_F,C_final_std_F,filter_used_points,filter_candidate_points,filter_outlier_points,filter_frequency_min_Hz,filter_frequency_max_Hz
2026-05-21T10:38:09,1,10.0,0.363613834,0.360314826,2.244,11,7.841019234261104e-06,7.648304514330405e-06,6.535807914149859e-07,10,10,0,84.93232323171236,10000.0
2026-05-21T10:38:55,2,10.1,0.455635587,0.45575197818181823,2.24,11,7.177485477198019e-05,6.983526279070219e-05,8.223628149777878e-06,10,11,1,84.93232323171236,10000.0
2026-05-21T10:39:41,3,10.2,0.519082432,0.5189739706363636,2.207,11,0.0005934756705454466,0.0005916520614044223,4.344370103609302e-06,6,11,5,84.93232323171236,1201.1244339814311
2026-05-21T10:40:28,4,10.3,0.550979,0.5508880693636363,2.139,11,0.0016232254909472495,0.0016166281596528254,3.647191202432986e-05,7,11,4,84.93232323171236,2040.2857733683695
2026-05-21T10:41:14,5,10.4,0.569463419,0.5694270085454546,2.066,11,0.0027536472584288796,0.002779186136209037,0.00011125646291642181,7,10,3,49.99999999999999,1201.1244339814311
2026-05-21T10:42:00,6,10.5,0.582145795,0.5821087595454546,1.976,11,0.00377990078369005,0.0037897183512008406,0.0001365674644426935,7,10,3,49.99999999999999,1201.1244339814311
2026-05-21T10:42:46,7,10.6,0.591738142,0.5917454951818182,1.89,11,0.0046668486308730755,0.004601159122434501,0.00017133541552950146,6,9,3,84.93232323171236,1201.1244339814311
2026-05-21T10:43:33,8,10.7,0.599638968,0.5996614169090909,1.807,11,0.005458369901198528,0.0051593106510121,0.0004892927818839759,7,9,2,49.99999999999999,1201.1244339814311
2026-05-21T10:44:19,9,10.8,0.60629877,0.6063057010909091,1.717,11,0.006132595748187402,0.0060927802583675,0.0006336960830950457,7,9,2,49.99999999999999,1201.1244339814311
2026-05-21T10:45:05,10,10.9,0.612011527,0.6120228036363636,1.631,11,0.006529804732247373,0.006128889437696133,0.0008315750506667019,7,9,2,49.99999999999999,1201.1244339814311
2026-05-21T10:45:51,11,11.0,0.617064363,0.6170479347272727,1.54,11,0.007080727879312125,0.0067059655520138595,0.0006477778108361545,7,9,2,49.99999999999999,1201.1244339814311
