timestamp,point_index,measurement_attempt,outlier_retries_before_acceptance,is_rejected_Z_real_outlier,mpp_smu_voltage_V,mpp_search_Vdc_pv_V,mpp_search_Idc_pv_A,mpp_search_Pdc_pv_W,Vdc_pv_V,Idc_adc1_raw,Idc_pv_A,Pdc_pv_W,f_ac_Hz,Vac_mag_raw_V,Vac_phase_raw_deg,Vac_mag_corrected_V,Vac_phase_corrected_deg,Iac_mag_raw_A,Iac_phase_raw_deg,Iac_mag_corrected_A,Iac_phase_corrected_deg,Z_real_ohm,Z_imag_ohm,Z_magnitude_ohm,Z_phase_deg
2026-05-22T13:12:26,13,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.530509732,2.124,2.124,1.126802670768,0.001,5e-06,-111.8,5e-06,-111.8,3.3e-05,38.93,3.3e-05,38.93000000000001,-0.13217051408054226,-0.07407966216408186,0.15151515151515152,-150.73000000000002
2026-05-22T13:12:30,14,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.530923557,2.125,2.125,1.128212558625,0.0017782794100389228,2e-06,59.04,2e-06,59.03999999999999,3.2e-05,23.87,3.2e-05,23.870000000000005,0.05109041284774033,0.036000273819062116,0.0625,35.16999999999999
2026-05-22T13:12:34,15,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.531356581,2.124,2.124,1.128601378044,0.0031622776601683794,5e-06,-123.69,5e-06,-123.69,3.6e-05,-7.8,3.6e-05,-7.800000000000011,-0.06064510823126118,-0.12494916688161127,0.1388888888888889,-115.88999999999999
2026-05-22T13:12:38,16,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.531731812,2.125,2.125,1.1299301005,0.005623413251903491,3e-06,50.2,3e-06,50.19999999999999,4.1e-05,-33.49,4.1e-05,-33.49000000000001,0.00804203329257842,0.07272744790727388,0.07317073170731707,83.69
2026-05-22T13:12:42,17,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.532220659,2.124,2.124,1.1304366797160001,0.01,5e-06,-142.13,5e-06,-142.13,4e-05,-59.9,4e-05,-59.900000000000006,0.01689959993727668,-0.12385234564577288,0.125,-82.22999999999999
2026-05-22T13:12:46,18,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.532584344,2.122,2.122,1.1301439779679998,0.01778279410038923,3e-06,26.57,3e-06,26.569999999999993,3.4e-05,-77.56,3.4e-05,-77.56,-0.021540247250143255,0.08556567580771146,0.08823529411764706,104.13
2026-05-22T13:12:50,19,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.531979013,2.128,2.128,1.132051339664,0.03162277660168379,5e-06,-158.2,5e-06,-158.2,3.7e-05,-104.78,3.7e-05,-104.78,0.08053305438952947,-0.10851696594857564,0.13513513513513514,-53.41999999999999
2026-05-22T13:12:54,20,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.529203919,2.137,2.137,1.130908774903,0.05623413251903491,4e-06,14.04,4e-06,14.039999999999992,3.5e-05,-126.38,3.5e-05,-126.38,-0.08808407986011038,0.07281771326396906,0.1142857142857143,140.41999999999996
2026-05-22T13:12:59,21,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.531824238,2.133,2.133,1.134381099654,0.1,0.0,0.0,0.0,0.0,4.3e-05,-146.31,4.3e-05,-146.31,-0.0,0.0,0.0,146.31
2026-05-22T13:13:03,22,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.529120782,2.14,2.14,1.13231847348,0.1778279410038923,2e-06,-90.0,2e-06,-90.0,3.5e-05,-172.57,3.5e-05,-172.57,0.007389418097442055,0.05666306224190655,0.05714285714285715,82.57
2026-05-22T13:13:07,23,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.532365589,2.13,2.13,1.1339387045699998,0.31622776601683794,0.002478,-19.96,0.002478,-19.960000000000008,7.8e-05,-99.84,7.8e-05,-99.84,5.582183351557556,31.27496207348992,31.769230769230774,79.88
2026-05-22T13:13:11,24,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.534081048,2.126,2.126,1.135456308048,0.5623413251903491,0.007941,-178.51,0.007941,-178.51,0.005584,-142.04,0.005584,-142.04,1.1436066739656432,-0.8452981281385119,1.4220988538681947,-36.47
2026-05-22T13:13:15,25,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.533860611,2.129,2.129,1.1365892408190001,1.0,0.007517,-177.02,0.007517,-177.02,0.005091,-161.1,0.005091,-161.1,1.4198959210746667,-0.40500390126602515,1.4765272048713416,-15.920000000000016
2026-05-22T13:13:19,26,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.531302545,2.139,2.139,1.1364561437549998,1.7782794100389228,0.005096,153.04,0.005096,153.03999999999996,0.005142,-169.96,0.005142,-169.96,0.7914909683393629,-0.5964312248119094,0.9910540645663166,-37.0
2026-05-22T13:13:23,27,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.534031005,2.133,2.133,1.139088133665,3.1622776601683795,0.001975,-141.0,0.001975,-141.0,0.005175,-173.62,0.005175,-173.62,0.32144385534823144,0.20573005342811077,0.3816425120772947,32.620000000000005
2026-05-22T13:13:27,28,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.535407683,2.131,2.131,1.140953772473,5.623413251903491,0.001645,-179.42,0.001645,-179.42,0.005193,-175.94,0.005193,-175.94,0.3161884649058086,-0.0192281338586441,0.3167725784710187,-3.4799999999999898
2026-05-22T13:13:31,29,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.532489181,2.127,2.127,1.1326044879869999,10.0,0.001641,-179.45,0.001641,-179.45,0.005195,-177.11,0.005195,-177.11,0.31561725244583416,-0.012897202424780404,0.3158806544754572,-2.339999999999975
2026-05-22T13:13:35,30,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.534569815,2.137,2.137,1.142375694655,17.78279410038923,0.001634,178.52,0.001634,178.51999999999998,0.005198,-177.65,0.005198,-177.65,0.3136496103067264,-0.020997540937453717,0.31435167372066175,-3.830000000000041
2026-05-22T13:13:40,31,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.534785372,2.129,2.129,1.138558056988,31.622776601683793,0.001639,176.52,0.001639,176.51999999999998,0.005203,-177.62,0.005203,-177.62,0.31336443187756907,-0.03216197390150404,0.3150105708245243,-5.860000000000014
2026-05-22T13:13:44,32,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.534477504,2.127,2.127,1.136833651008,56.23413251903491,0.001621,172.4,0.001621,172.39999999999998,0.005227,-176.92,0.005227,-176.92,0.30474847961786244,-0.05747265501686251,0.3101205280275493,-10.680000000000064
2026-05-22T13:13:48,33,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.534361296,2.142,2.142,1.1446018960320001,100.0,0.00158,162.34,0.00158,162.34000000000003,0.005355,-172.91,0.005355,-172.91,0.2679488729493237,-0.12352612237332146,0.2950513538748833,-24.75
2026-05-22T13:13:52,34,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.534476145,2.139,2.139,1.1432444741549999,177.82794100389228,0.001479,155.86,0.001479,155.86,0.00547,-174.17,0.00547,-174.17,0.2342300910233429,-0.13506933205606203,0.2703839122486289,-29.970000000000027
2026-05-22T13:13:56,35,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.534950159,2.14,2.14,1.1447933402600001,316.22776601683796,0.001239,141.87,0.001239,141.87,0.005786,-173.6,0.005786,-173.6,0.1526551120448617,-0.150170959679225,0.2141375734531628,-44.52999999999997
2026-05-22T13:14:00,36,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.535133059,2.142,2.142,1.146255012378,562.341325190349,0.000887,127.45,0.000887,127.44999999999999,0.006107,-174.72,0.006107,-174.72,0.07733227326352587,-0.12294428038517191,0.14524316358277387,-57.83000000000004
2026-05-22T13:14:04,37,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.535336459,2.141,2.141,1.146155358719,1000.0,0.00056,117.91,0.00056,117.90999999999997,0.006176,-177.54,0.006176,-177.54,0.03896454599903409,-0.08187466874351519,0.09067357512953367,-64.55000000000007
2026-05-22T13:14:08,38,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.53537652,2.136,2.136,1.14356424672,1778.2794100389228,0.000328,114.97,0.000328,114.97000000000003,0.006341,-179.72,0.006341,-179.72,0.021606747978870317,-0.04699804435302991,0.05172685696262419,-65.30999999999995
2026-05-22T13:14:12,39,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.535607925,2.133,2.133,1.142451704025,3162.2776601683795,0.00019,120.86,0.00019,120.86000000000001,0.006342,177.69,0.006342,177.69,0.016391320362649224,-0.02507721088200988,0.029959003468937245,-56.829999999999984
2026-05-22T13:14:17,40,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.535787475,2.142,2.142,1.14765677145,5623.413251903491,0.000118,137.93,0.000118,137.93,0.006306,174.19,0.006306,174.19,0.015088532175695843,-0.01106741929560975,0.018712337456390737,-36.25999999999999
2026-05-22T13:14:21,41,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.536012888,2.138,2.138,1.145995554544,10000.0,9.4e-05,161.57,9.4e-05,161.57,0.006196,168.88,0.006196,168.88,0.015047771392727623,-0.0019303334636781464,0.015171078114912846,-7.310000000000002
2026-05-22T13:14:25,42,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.536264143,2.139,2.139,1.147069001877,17782.794100389227,0.000106,-175.67,0.000106,-175.67,0.005847,159.8,0.005847,159.8,0.016492708296108258,0.007526591736279769,0.018128955019668207,24.529999999999973
2026-05-22T13:14:29,43,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.536214917,2.136,2.136,1.1453550627120002,31622.776601683792,0.000137,-167.75,0.000137,-167.75,0.005296,149.02,0.005296,149.01999999999998,0.018848108691382277,0.01771813288979265,0.025868580060422957,43.23000000000002
2026-05-22T13:14:33,44,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.536470976,2.138,2.138,1.146974946688,56234.13251903491,0.000166,-175.35,0.000166,-175.35,0.004253,132.01,0.004253,132.01,0.023684998878496157,0.03102355597672331,0.03903127204326358,52.639999999999986
2026-05-22T13:14:37,45,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.536255152,2.137,2.137,1.145977259824,100000.0,0.000274,-152.32,0.000274,-152.32,0.004653,144.26,0.004653,144.26,0.026348691611608965,0.05266302846688691,0.05888673973780357,63.420000000000016
2026-05-22T13:14:41,46,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.536735781,2.137,2.137,1.147004363997,177827.94100389228,5e-06,-130.6,5e-06,-130.6,0.003885,72.29,0.003885,72.29000000000002,-0.0011856541910890653,0.0005005960965647892,0.0012870012870012872,157.11
2026-05-22T13:14:45,47,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.536894736,2.136,2.136,1.1468071560960003,316227.7660168379,0.0,0.0,0.0,0.0,5e-06,11.31,5e-06,11.310000000000002,0.0,-0.0,0.0,-11.310000000000002
2026-05-22T13:14:49,48,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.53656222,2.137,2.137,1.14663346414,562341.3251903491,1e-06,-180.0,1e-06,-180.0,1e-06,-90.0,1e-06,-90.0,6.123233995736766e-17,-1.0,1.0,-90.0
2026-05-22T13:14:53,49,1,0,False,10.3,0.520500535,2.117,1.1018996325950001,0.537553111,2.138,2.138,1.149288551318,1000000.0,0.000456,-167.56,0.000456,-167.56,8e-06,-90.0,8e-06,-90.0,12.278775877664266,-55.66176122748983,57.00000000000001,-77.56
