timestamp,sweep_index,smu_voltage_V,Vdc_pv_start_V,Idc_pv_start_A,Vdc_pv_V,Idc_pv_A,f_ac_Hz,Vac_mag_raw_V,Vac_phase_raw_deg,Vac_mag_corrected_V,Vac_phase_corrected_deg,Iac_mag_raw_A,Iac_phase_raw_deg,Iac_mag_corrected_A,Iac_phase_corrected_deg,Z_mag_ohm,Z_phase_deg,Z_real_ohm,Z_imag_ohm,Y_real_S,Y_imag_S,C_uncorrected_F
2026-05-18T16:56:49,1,10.4,0.0777617505,1.6,0.0909311043,1.599,5.000000000000001,0.00742,-172.25,0.00742,-172.25,0.000154,-86.48,0.000154,-86.48,48.18181818181818,-85.77,3.5539092039006834,-48.05057057596939,0.0015308758051690377,0.020698180988580617,0.0006588435634686595
2026-05-18T16:56:50,1,10.4,0.0777617505,1.6,0.0844676286,1.599,8.60513842995157,0.009765,171.95,0.009765,171.95,0.001735,-40.11,0.001735,-40.110000000000014,5.628242074927954,-147.94,-4.769894078568445,-2.9875105578436036,-0.1505785802787283,0.09431133919493938,0.0017443200878960751
2026-05-18T16:56:51,1,10.4,0.0777617505,1.6,0.0897766211,1.599,14.809681479725866,0.00711,-178.24,0.00711,-178.24,0.002005,-55.55,0.002005,-55.55,3.546134663341646,-122.69000000000001,-1.9152440722604789,-2.9844448720363834,-0.1523048310869169,0.23733025921194298,0.0025505129162008647
2026-05-18T16:56:52,1,10.4,0.0777617505,1.6,0.0874684928,1.599,25.487871847306213,0.007128,-178.87,0.007128,-178.87,0.000941,-45.69,0.000941,-45.69,7.574920297555791,-133.18,-5.183461951982488,-5.523688958175741,-0.09033660808230796,0.09626603401467,0.0006011178672379644
2026-05-18T16:56:53,1,10.4,0.0777617505,1.6,0.0832312632,1.598,43.86533310618707,0.00712,-179.33,0.00712,-179.33,0.000442,6.09,0.000442,6.090000000000003,16.108597285067873,174.57999999999998,-16.03657661570102,1.5215508342632873,-0.06180110138298933,-0.005863690214008114,-2.1275007306107405e-05
2026-05-18T16:56:54,1,10.4,0.0777617505,1.6,0.0817929352,1.599,75.49345273093543,0.007098,-179.18,0.007098,-179.18,0.000296,10.19,0.000296,10.189999999999998,23.97972972972973,170.63,-23.65978123227994,3.9041247356530233,-0.04114548223687835,-0.006789458168877975,-1.4313503878857347e-05
2026-05-18T16:56:55,1,10.4,0.0777617505,1.6,0.0785093554,1.596,129.92632226094094,0.007099,-179.33,0.007099,-179.33,4.1e-05,20.88,4.1e-05,20.879999999999995,173.14634146341464,159.78999999999996,-162.48619608392568,59.81547997250744,-0.00541988201789032,-0.0019952023747729494,-2.444049172546043e-06
2026-05-18T16:56:56,1,10.4,0.0777617505,1.6,0.080224795,1.599,223.60679774997897,0.007098,-179.62,0.007098,-179.62,3.2e-05,-135.0,3.2e-05,-135.0,221.81250000000003,-44.620000000000005,157.8819019823967,-155.8014447387151,0.0032089305380188803,0.0031666454964880478,2.2538996526808825e-06
2026-05-18T16:56:58,1,10.4,0.0777617505,1.6,0.0808540213,1.599,384.8334897033504,0.007093,-179.9,0.007093,-179.9,5e-05,-118.1,5e-05,-118.1,141.86,-61.80000000000001,67.03605150432398,-125.02170770993982,0.003331106477294895,0.006212487325990359,2.5692879993092465e-06
2026-05-18T16:56:59,1,10.4,0.0777617505,1.6,0.0819371873,1.599,662.3090902757342,0.007094,-172.54,0.007094,-172.54,7.6e-05,-104.4,7.6e-05,-104.4,93.34210526315789,-68.13999999999999,34.75499385743662,-86.63047395072932,0.003988981593910289,0.009942955751299668,2.3893233235021946e-06
2026-05-18T16:57:00,1,10.4,0.0777617505,1.6,0.0819271553,1.599,1139.8522810475968,0.007092,-173.0,0.007092,-173.0,0.000122,-93.73,0.000122,-93.73,58.13114754098361,-79.27,10.822920108015051,-57.11475041324376,0.0032027766979343913,0.01690170396771272,2.3599459139258884e-06
2026-05-18T16:57:01,1,10.4,0.0777617505,1.6,0.0808202788,1.599,1961.717333622126,3.5e-05,-165.56,3.5e-05,-165.56,6.4e-05,-88.16,6.4e-05,-88.16,0.546875,-77.4,0.11929708513873417,-0.5337044791852525,0.39889049855367764,1.7845335075451378,0.0001447799455972159
2026-05-18T16:57:02,1,10.4,0.0777617505,1.6,0.0795491216,1.6,3376.1698432507756,0.002738,175.69,0.002738,175.69,1.8e-05,-104.04,1.8e-05,-104.04,152.11111111111111,-80.26999999999998,25.707609760874693,-149.9230099879247,0.0011110659066274724,0.006479573424600075,3.0545149904515115e-07
2026-05-18T16:57:03,1,10.4,0.0777617505,1.6,0.0784640399,1.598,5810.481772840162,0.007111,171.16,0.007111,171.15999999999997,0.000143,-96.82,0.000143,-96.82,49.72727272727273,-92.02000000000004,-1.7528042031489521,-49.69637139991194,-0.0007088333191214944,0.02009719272946116,5.504823335158291e-07
2026-05-18T16:57:04,1,10.4,0.0777617505,1.6,0.0791652307,1.599,10000.0,0.007178,164.08,0.007178,164.08000000000004,0.000463,-103.49,0.000463,-103.49,15.503239740820735,-92.42999999999995,-0.6573185666440089,-15.489298717608504,-0.002734834019494986,0.06444464407465539,1.0256683660279229e-06
2026-05-18T16:57:06,2,10.5,0.178187237,1.6,0.164965989,1.598,5.000000000000001,2e-05,171.26,2e-05,171.26,0.000743,-108.92,0.000743,-108.92,0.02691790040376851,-79.82,0.004757501492895998,-0.026494141648528514,6.565934854129356,36.56516100732129,1.1639052238532417
2026-05-18T16:57:08,2,10.5,0.178187237,1.6,0.171268761,1.598,8.60513842995157,0.007357,-177.14,0.007357,-177.14,4e-05,-12.38,4e-05,-12.379999999999995,183.92499999999998,-164.76,-177.45694938914485,-48.347044775234004,-0.005245797019118156,0.0014291848487090503,2.643325672395582e-05
2026-05-18T16:57:09,2,10.5,0.178187237,1.6,0.169082739,1.599,14.809681479725866,0.007064,-178.3,0.007064,-178.3,0.000125,-43.38,0.000125,-43.379999999999995,56.512,-134.92000000000002,-39.904184773248254,-40.01577415947943,-0.012495023798791971,0.01252996529789975,0.00013465555735690083
