SMU_V,Vpv,Ipv
3.0,-5.27541263,2.937
3.1,-5.26517198,2.867
3.2,-5.25399422,2.801
3.3000000000000003,-5.24194104,2.733
3.4000000000000004,-5.22893892,2.666
3.5000000000000004,-5.21477077,2.595
3.6000000000000005,-5.1987005,2.523
3.7000000000000006,-5.18115938,2.455
3.8000000000000007,-5.16134889,2.387
3.900000000000001,-5.13994173,2.325
4.000000000000001,-5.11485972,2.266
4.1000000000000005,-5.0875482,2.213
4.2,-5.05658149,2.16
4.3,-5.02256329,2.108
4.3999999999999995,-4.98329549,2.055
4.499999999999999,-4.9415367,2.007
4.599999999999999,-4.89554488,1.962
4.699999999999998,-4.84571517,1.919
4.799999999999998,-4.79170132,1.883
4.899999999999998,-4.73065716,1.853
4.999999999999997,-4.66874685,1.824
5.099999999999997,-4.60081791,1.8
5.199999999999997,-4.52930669,1.777
5.299999999999996,-4.45547875,1.758
5.399999999999996,-4.37470511,1.74
5.499999999999996,-4.29456728,1.723
5.599999999999995,-4.21099006,1.71
5.699999999999995,-4.12351563,1.701
5.7999999999999945,-4.03763968,1.69
5.899999999999994,-3.94424588,1.682
5.999999999999994,-3.85640542,1.674
6.099999999999993,-3.76079107,1.671
6.199999999999993,-3.66921226,1.664
6.299999999999993,-3.57568915,1.659
6.399999999999992,-3.47943129,1.655
6.499999999999992,-3.38712336,1.649
6.599999999999992,-3.28833143,1.648
6.699999999999991,-3.19255849,1.644
6.799999999999991,-3.09480789,1.643
6.899999999999991,-2.99865927,1.64
6.99999999999999,-2.90008792,1.639
7.09999999999999,-2.80530984,1.635
7.1999999999999895,-2.70661935,1.632
7.299999999999989,-2.60749747,1.632
7.399999999999989,-2.51413049,1.627
7.4999999999999885,-2.41370291,1.626
7.599999999999988,-2.31506247,1.625
7.699999999999988,-2.21857162,1.624
7.799999999999987,-2.12087688,1.622
7.899999999999987,-2.02288897,1.621
7.999999999999987,-1.92601199,1.618
8.099999999999987,-1.82715883,1.617
8.199999999999987,-1.72823058,1.614
8.299999999999986,-1.62807642,1.617
8.399999999999986,-1.52995353,1.615
8.499999999999986,-1.43233648,1.612
8.599999999999985,-1.33450732,1.611
8.699999999999985,-1.23747681,1.609
8.799999999999985,-1.13962878,1.607
8.899999999999984,-1.04278589,1.606
8.999999999999984,-0.944846658,1.603
9.099999999999984,-0.847594213,1.6
9.199999999999983,-0.747091191,1.6
9.299999999999983,-0.649870759,1.598
9.399999999999983,-0.550685615,1.597
9.499999999999982,-0.451965935,1.597
9.599999999999982,-0.354180591,1.594
9.699999999999982,-0.255360262,1.593
9.799999999999981,-0.157854845,1.592
9.89999999999998,-0.0602509091,1.59
9.99999999999998,0.0384061124,1.589
10.09999999999998,0.135557442,1.586
10.19999999999998,0.235651583,1.586
10.29999999999998,0.329790906,1.581
10.399999999999979,0.409249337,1.564
10.499999999999979,0.459956247,1.526
10.599999999999978,0.488397038,1.475
10.699999999999978,0.50804913,1.413
10.799999999999978,0.522167431,1.344
10.899999999999977,0.533234253,1.269
10.999999999999977,0.542082497,1.192
11.099999999999977,0.549429339,1.116
11.199999999999976,0.555899703,1.039
11.299999999999976,0.561592273,0.966
11.399999999999975,0.566473724,0.894
11.499999999999975,0.57099101,0.822
11.599999999999975,0.575197214,0.752
11.699999999999974,0.579033537,0.677
11.799999999999974,0.58253594,0.599
11.899999999999974,0.585862985,0.518
11.999999999999973,0.588959612,0.439
12.099999999999973,0.591919183,0.36
12.199999999999973,0.594682737,0.282
12.299999999999972,0.597310889,0.21
12.399999999999972,0.599808339,0.139
12.499999999999972,0.602173372,0.063
12.599999999999971,0.604440119,-0.012
