timestamp,sweep_index,smu_voltage_V,Vdc_pv_median_V,Vdc_pv_mean_V,Idc_pv_median_A,frequency_points_recorded,C_final_median_F,C_final_mean_F,C_final_std_F,filter_used_points,filter_candidate_points,filter_outlier_points,filter_frequency_min_Hz,filter_frequency_max_Hz
2026-05-26T14:57:07,1,11.93,0.0051102218,0.0049801794645454546,0.075,11,1.5265131836556023e-07,1.5137160609724961e-07,2.139746278521773e-08,7,9,2,245.06370946974494,10000.0
2026-05-26T14:57:54,2,11.94,0.0154618604,0.015298663727272727,0.075,11,1.464079416727614e-07,1.4667987412655284e-07,3.928697395098935e-09,6,8,2,416.27660370093656,10000.0
2026-05-26T14:58:40,3,11.95,0.025464574,0.0253263837,0.075,11,1.6014496018590446e-07,1.660846413349374e-07,2.581225800320929e-08,9,10,1,144.26999059072133,10000.0
2026-05-26T14:59:26,4,11.96,0.0358245485,0.03581952762,0.075,10,1.5657994228084806e-07,1.731511545668074e-07,3.619554992927337e-08,9,9,0,144.26999059072133,10000.0
2026-05-26T15:00:13,5,11.97,0.0458220559,0.0459486659,0.075,11,1.4965741210007484e-07,1.5204328117762333e-07,7.961685922246451e-09,6,9,3,416.27660370093656,10000.0
2026-05-26T15:00:59,6,11.98,0.056050069800000005,0.056029497670000004,0.075,10,1.5755271545345422e-07,1.6710729281762115e-07,5.325874880149357e-08,9,9,0,144.26999059072133,10000.0
2026-05-26T15:01:45,7,11.99,0.0659592634,0.06600719356363637,0.075,11,1.6637486964331317e-07,1.8012121982144506e-07,2.890942485932189e-08,8,9,1,144.26999059072133,10000.0
2026-05-26T15:02:31,8,12.0,0.0762321569,0.07635868569090909,0.075,11,1.733455249626895e-07,1.8134081633989431e-07,4.3090890014199015e-08,10,11,1,84.93232323171236,10000.0
2026-05-26T15:03:18,9,12.01,0.0864723919,0.08647420575454545,0.075,11,1.7798722727856986e-07,1.8969839638056893e-07,3.017920185665372e-08,7,10,3,245.06370946974494,10000.0
2026-05-26T15:04:04,10,12.02,0.0960534459,0.09470081421818181,0.074,11,6.18552998316135e-07,5.365320554958244e-07,3.4806296515952745e-07,6,9,3,84.93232323171236,3465.724215775732
