timestamp,sweep_index,smu_voltage_V,Vdc_pv_start_V,Idc_pv_start_A,Vdc_pv_V,Idc_pv_A,f_ac_Hz,Vac_mag_raw_V,Vac_phase_raw_deg,Vac_mag_corrected_V,Vac_phase_corrected_deg,Iac_mag_raw_A,Iac_phase_raw_deg,Iac_mag_corrected_A,Iac_phase_corrected_deg,Z_mag_ohm,Z_phase_deg,Z_real_ohm,Z_imag_ohm,Y_real_S,Y_imag_S,C_uncorrected_F
2026-05-26T12:52:46,1,12.4,0.494225331,0.092,0.494194258,0.092,49.99999999999999,0.006523,176.57,0.006523,176.57,0.000713,-144.36,0.000713,-144.36,9.14866760168303,-39.06999999999999,7.102810731271465,-5.766125094187574,0.08486225049978208,0.0688919317533936,0.00021928982955404195
2026-05-26T12:52:50,1,12.4,0.494225331,0.092,0.494335822,0.09,84.93232323171236,0.006493,174.75,0.006493,174.75,0.000842,-134.3,0.000842,-134.3,7.711401425178147,-50.94999999999999,4.858170090197124,-5.988647202411713,0.08169699700357361,0.10070756755472869,0.00018871622220162482
2026-05-26T12:52:54,1,12.4,0.494225331,0.092,0.493708918,0.09,144.26999059072133,0.006284,171.21,0.006284,171.21000000000004,0.001284,-133.22,0.001284,-133.22,4.894080996884735,-55.569999999999936,2.7671082782807126,-4.036723991102021,0.115527093797195,0.16853369808975757,0.0001859220411584829
2026-05-26T12:52:59,1,12.4,0.494225331,0.092,0.493787201,0.091,245.06370946974494,0.005851,166.98,0.005851,166.98000000000002,0.001821,-139.07,0.001821,-139.07,3.213069741900055,-53.94999999999999,1.8908627183500033,-2.597778925672414,0.1831553860252226,0.25162969121042655,0.00016341917484020984
2026-05-26T12:53:03,1,12.4,0.494225331,0.092,0.493662851,0.089,416.27660370093656,0.005169,163.92,0.005169,163.91999999999996,0.002326,-148.87,0.002326,-148.87,2.222269991401548,-47.210000000000036,1.509617414444856,-1.6308093624604512,0.3056843842208814,0.3302246986390876,0.00012625473699982536
2026-05-26T12:53:07,1,12.4,0.494225331,0.092,0.493798041,0.095,707.1067811865474,0.004453,163.97,0.004453,163.97000000000003,0.002624,-160.33,0.002624,-160.33,1.6970274390243905,-35.69999999999993,1.3781280279150978,-0.9902854474728608,0.47853293837055955,0.3438607991462945,7.739587198955763e-05
2026-05-26T12:53:11,1,12.4,0.494225331,0.092,0.493778288,0.094,1201.1244339814311,0.003935,166.97,0.003935,166.97000000000003,0.0027,-169.44,0.0027,-169.44,1.4574074074074075,-23.589999999999918,1.3356156446076008,-0.5832385455758251,0.6288101631944388,0.27458971935939736,3.638449932568769e-05
2026-05-26T12:53:15,1,12.4,0.494225331,0.092,0.493904801,0.091,2040.2857733683695,0.003668,171.01,0.003668,171.01,0.002751,-173.92,0.002751,-173.92,1.3333333333333333,-15.07000000000005,1.287478531159809,-0.3466652702252686,0.7242066737773926,0.19499921450171362,1.5211148012735371e-05
2026-05-26T12:53:19,1,12.4,0.494225331,0.092,0.493860843,0.091,3465.724215775732,0.003546,175.0,0.003546,175.0,0.002793,-177.1,0.002793,-177.1,1.2696025778732547,-7.899999999999977,1.2575533679352109,-0.17449994996338017,0.7801728513323734,0.10825792923907204,4.9714817148064416e-06
2026-05-26T12:53:23,1,12.4,0.494225331,0.092,0.493808694,0.093,5887.040186524746,0.003539,177.69,0.003539,177.69,0.002871,179.32,0.002871,179.32,1.2326715430163706,-1.6299999999999955,1.2321727526839743,-0.035063378410490904,0.8109178506991037,0.023075919668690503,6.238528301658549e-07
