SMU_V,Vpv,Ipv
6.0,-3.85691711,2.035
6.1,-3.77039241,2.019
6.199999999999999,-3.68477028,2.005
6.299999999999999,-3.59717966,1.994
6.399999999999999,-3.50866234,1.984
6.499999999999998,-3.41784293,1.976
6.599999999999998,-3.32600945,1.968
6.6999999999999975,-3.23319676,1.96
6.799999999999997,-3.13938317,1.954
6.899999999999997,-3.04478617,1.949
6.9999999999999964,-2.94988369,1.944
7.099999999999996,-2.85384915,1.941
7.199999999999996,-2.75788757,1.936
7.299999999999995,-2.66099631,1.933
7.399999999999995,-2.56421651,1.931
7.499999999999995,-2.46645481,1.928
7.599999999999994,-2.36938511,1.926
7.699999999999994,-2.27152687,1.924
7.799999999999994,-2.17302269,1.92
7.899999999999993,-2.07631543,1.918
7.999999999999993,-1.97801115,1.916
8.099999999999993,-1.8798137,1.915
8.199999999999992,-1.78153121,1.913
8.299999999999992,-1.68370437,1.911
8.399999999999991,-1.58525674,1.909
8.499999999999991,-1.48689669,1.907
8.59999999999999,-1.38851786,1.906
8.69999999999999,-1.29021133,1.905
8.79999999999999,-1.19169423,1.903
8.89999999999999,-1.09153214,1.904
8.99999999999999,-0.994601651,1.901
9.099999999999989,-0.895202217,1.9
9.199999999999989,-0.796582816,1.899
9.299999999999988,-0.698310175,1.896
9.399999999999988,-0.6003019,1.894
9.499999999999988,-0.502016325,1.892
9.599999999999987,-0.40366665,1.891
9.699999999999987,-0.304978989,1.89
9.799999999999986,-0.207310227,1.887
9.899999999999986,-0.109152431,1.886
9.999999999999986,-0.008730613,1.888
10.099999999999985,0.0877137483,1.883
10.199999999999985,0.186459682,1.881
10.299999999999985,0.284600318,1.879
10.399999999999984,0.380256881,1.87
10.499999999999984,0.456983033,1.848
10.599999999999984,0.499568896,1.796
10.699999999999983,0.522789897,1.73
10.799999999999983,0.538460695,1.651
10.899999999999983,0.549901182,1.564
10.999999999999982,0.558821332,1.476
11.099999999999982,0.566229978,1.383
11.199999999999982,0.572496747,1.299
11.299999999999981,0.577925184,1.214
11.39999999999998,0.582717761,1.125
11.49999999999998,0.587100329,1.03
11.59999999999998,0.590926198,0.935
11.69999999999998,0.59452712,0.844
11.79999999999998,0.597791249,0.753
11.899999999999979,0.600884785,0.665
11.999999999999979,0.603766677,0.578
12.099999999999978,0.606477678,0.484
12.199999999999978,0.609022712,0.386
12.299999999999978,0.61144295,0.293
12.399999999999977,0.613749516,0.204
12.499999999999977,0.615958499,0.111
12.599999999999977,0.618064415,0.024
12.699999999999976,0.620245562,-0.074
