timestamp,smu_fixed_voltage_V,Vdc_pv_V,Idc_pv_A,f_ac_Hz,Vac_mag_raw_V,Vac_phase_raw_deg,Vac_mag_corrected_V,Vac_phase_corrected_deg,Iac_mag_raw_A,Iac_phase_raw_deg,Iac_mag_corrected_A,Iac_phase_corrected_deg,Z_mag_ohm,Z_phase_deg,Z_real_ohm,Z_imag_ohm,Y_real_S,Y_imag_S,C_uncorrected_F
2026-05-18T15:35:15,11.0,0.553242979,1.481,5.000000000000001,0.001493,-171.95,0.001493,-171.95,0.005631,176.42,0.005631,176.41999999999996,0.26513940685491033,11.630000000000052,0.259696050069432,0.05344966459865503,3.6941692025009827,-0.7603200156165945,-0.024201737763417608
2026-05-18T15:35:18,11.0,0.554259181,1.486,6.252578052676056,0.00243,-172.94,0.00243,-172.94,0.005811,176.81,0.005811,176.81,0.41817243159525036,10.25,0.411498691323436,0.07441108509747642,2.35319361893934,-0.4255267254109031,-0.01083148122203244
2026-05-18T15:35:20,11.0,0.552948538,1.495,7.81894646096126,0.00812,117.5,0.00812,117.5,0.005185,-176.4,0.005185,-176.4,1.5660559305689488,-66.10000000000002,0.6344743846967177,-1.4317728286407372,0.2587018629868948,0.5837939357006968,0.01188314705539181
2026-05-18T15:35:23,11.0,0.550424152,1.486,9.777714607371097,0.001617,178.59,0.001617,178.59000000000003,0.005232,-176.73,0.005232,-176.73,0.30905963302752293,-4.67999999999995,0.3080292059692329,-0.02521636446974567,3.224833726329032,0.263996338728878,0.004297151630421754
2026-05-18T15:35:25,11.0,0.554541202,1.495,12.227184751875717,0.00111,-178.68,0.00111,-178.68,0.005254,-177.52,0.005254,-177.52,0.21126760563380284,-1.1599999999999966,0.2112243085352937,-0.004276993573422905,4.732363285895178,0.09582366490499937,0.0012472871101806542
2026-05-18T15:35:28,11.0,0.551339391,1.481,15.290285405118688,0.001559,179.89,0.001559,179.89,0.005244,-177.52,0.005244,-177.52,0.29729214340198323,-2.590000000000032,0.2969884511267094,-0.01343422591381727,3.360258567478284,0.15200076822207248,0.0015821597161430182
2026-05-18T15:35:31,11.0,0.555167444,1.493,19.120740588639627,0.001552,179.5,0.001552,179.5,0.005266,-177.69,0.005266,-177.69,0.29472085074060006,-2.8099999999999454,0.2943664772802142,-0.014448422574806922,3.3889614315570387,0.16634077122255894,0.001384567499101868
2026-05-18T15:35:33,11.0,0.554536765,1.495,23.91078459108807,0.001534,178.49,0.001534,178.49,0.005275,-177.84,0.005275,-177.84,0.29080568720379146,-3.669999999999959,0.29020932340695965,-0.018614411560511437,3.431670405457939,0.22011189894697,0.0014651086256622032
2026-05-18T15:35:36,11.0,0.552854075,1.486,29.900809391300406,0.001556,176.98,0.001556,176.98000000000002,0.005269,-177.6,0.005269,-177.6,0.29531220345416587,-5.419999999999959,0.29399187852527314,-0.027893957591846083,3.3711070599449102,0.3198507313853999,0.0017024898652527912
2026-05-18T15:35:38,11.0,0.555081355,1.482,37.391428911458995,0.001563,175.23,0.001563,175.23000000000002,0.005276,-177.53,0.005276,-177.53,0.2962471569370735,-7.240000000000009,0.2938851666369784,-0.03733479374597506,3.348646348887874,0.4254077270880888,0.0018107289442155603
2026-05-18T15:35:41,11.0,0.553949258,1.497,46.758565553997094,0.001541,174.19,0.001541,174.19,0.005284,-177.4,0.005284,-177.4,0.29163512490537474,-8.409999999999968,0.2884991203787857,-0.04265329552614255,3.39207021759919,0.5015023035311962,0.001706993566489743
2026-05-18T15:35:44,11.0,0.554369637,1.485,58.472316151507385,0.001551,172.66,0.001551,172.65999999999997,0.005287,-177.09,0.005287,-177.09,0.2933610743332703,-10.25,0.2886792362491767,-0.05220170967087735,3.3543669687014437,0.6065683590716965,0.0016510095550048
2026-05-18T15:35:46,11.0,0.555155633,1.497,73.12054413161012,0.001526,170.32,0.001526,170.32,0.005312,-176.78,0.005312,-176.78,0.2872740963855422,-12.899999999999977,0.2800236412529753,-0.0641339753450134,3.3931398843668217,0.777132776048605,0.0016915153492873607
2026-05-18T15:35:49,11.0,0.554548035,1.492,91.43838188740725,0.001523,167.82,0.001523,167.82,0.005331,-176.38,0.005331,-176.38,0.28568748827612084,-15.799999999999955,0.2748936417454703,-0.07778705988422314,3.3680788729511626,0.9530702540862096,0.0016588858958423765
2026-05-18T15:35:52,11.0,0.554649632,1.494,114.34512395228295,0.001491,164.73,0.001491,164.73000000000002,0.005374,-175.86,0.005374,-175.86,0.2774469668775586,-19.409999999999968,0.26167817710401214,-0.09220277141755752,3.399441273921153,1.1977991829336878,0.0016671953661520668
2026-05-18T15:35:54,11.0,0.554961302,1.495,142.99036249091347,0.001474,161.02,0.001474,161.01999999999998,0.005417,-175.31,0.005417,-175.31,0.27210633191803585,-23.670000000000073,0.24921482271706147,-0.10924206153305568,3.3658640749767232,1.4754095538207972,0.00164219965237524
