timestamp,smu_fixed_voltage_V,Vdc_pv_V,Idc_pv_A,f_ac_Hz,Vac_mag_raw_V,Vac_phase_raw_deg,Vac_mag_corrected_V,Vac_phase_corrected_deg,Iac_mag_raw_A,Iac_phase_raw_deg,Iac_mag_corrected_A,Iac_phase_corrected_deg,Z_mag_ohm,Z_phase_deg,Z_real_ohm,Z_imag_ohm,Y_real_S,Y_imag_S,C_uncorrected_F
2026-05-18T15:19:14,11.0,0.567193512,1.495,5.000000000000001,0.001669,175.21,0.001669,175.21000000000004,0.005148,-175.27,0.005148,-175.27,0.3242035742035742,-9.519999999999982,0.31973861955066873,-0.053620636831402606,3.042002024161146,0.510148214210601,0.01623852200022404
2026-05-18T15:19:19,11.0,0.564718877,1.5,6.252578052676056,0.004123,-129.41,0.004123,-129.41,0.005181,-177.64,0.005181,-177.64,0.7957923180853117,48.22999999999999,0.5301107250134074,0.5935217205371287,0.8370802701168759,-0.9372104707651162,-0.023856028326733232
2026-05-18T15:19:24,11.0,0.565392295,1.503,7.81894646096126,0.001422,144.48,0.001422,144.48000000000002,0.005143,-177.6,0.005143,-177.6,0.2764923196577873,-37.91999999999996,0.21811638859196933,-0.169921287240125,2.853133901715293,2.2227040727087877,0.04524322323580671
2026-05-18T15:19:30,11.0,0.570953435,1.5,9.777714607371097,0.00154,-177.24,0.00154,-177.24,0.005136,-176.95,0.005136,-176.95,0.2998442367601246,-0.29000000000002046,0.2998403960147701,-0.0015176415807070052,3.335022215767427,0.016880208452569326,0.0002747644744736859
2026-05-18T15:19:35,11.0,0.568839969,1.495,12.227184751875717,0.0015,-175.12,0.0015,-175.12,0.005124,-177.98,0.005124,-177.98,0.2927400468384075,2.859999999999985,0.2923754198872307,0.014606466674680262,3.4117451476876095,-0.17044367758897777,-0.002218577240593808
2026-05-18T15:19:40,11.0,0.569256794,1.503,15.290285405118688,0.001602,178.36,0.001602,178.36,0.005197,-177.95,0.005197,-177.95,0.30825476236290167,-3.6900000000000546,0.3076157089607493,-0.01983870257815645,3.2373445212524867,0.20878229956828123,0.002173192594250788
2026-05-18T15:19:45,11.0,0.567243111,1.491,19.120740588639627,0.001605,179.49,0.001605,179.49,0.005188,-177.78,0.005188,-177.78,0.3093677717810332,-2.730000000000018,0.3090166619926408,-0.014735020450865752,3.228730217782689,0.15395741278989403,0.0012814923751284643
2026-05-18T15:19:50,11.0,0.568861447,1.499,23.91078459108807,0.001636,178.38,0.001636,178.38,0.005194,-177.66,0.005194,-177.66,0.31497882171736624,-3.9600000000000364,0.3142268117841672,-0.02175244552729475,3.1672367714182172,0.21925291782434414,0.0014593910762790898
2026-05-18T15:19:55,11.0,0.568839613,1.493,29.900809391300406,0.001615,177.31,0.001615,177.31,0.005187,-177.73,0.005187,-177.73,0.31135531135531136,-4.960000000000036,0.3101893795901304,-0.026919856958254593,3.1997376154287647,0.27768996806114277,0.0014780780842949387
2026-05-18T15:20:00,11.0,0.56751153,1.499,37.391428911458995,0.001615,176.71,0.001615,176.71000000000004,0.005206,-177.59,0.005206,-177.59,0.3102189781021898,-5.699999999999932,0.3086851220682637,-0.030810871270836555,3.2075908961103057,0.32016013446772656,0.001362747278317809
